project_id,month,treat,post,matched_pair_id,age_years_pre,activity_pre,star_growth_pre,propensity_score,contributors,release_freq,new_sponsors,revenue_growth_rate,monthly_revenue_usd
P0108,2025-01,1,0,14,6,5.8,0.147,0.5706,29,0.32,4,0.2065,1083.04
P0108,2025-02,1,0,14,6,5.8,0.147,0.5706,27,0.62,5,0.1238,1008.8
P0108,2025-03,1,0,14,6,5.8,0.147,0.5706,31,0.09,5,0.1452,1028.01
P0108,2025-04,1,1,14,6,5.8,0.147,0.5706,28,0.3,6,0.2393,1112.48
P0108,2025-05,1,1,14,6,5.8,0.147,0.5706,27,0.05,7,0.15,1032.32
P0108,2025-06,1,1,14,6,5.8,0.147,0.5706,29,0.28,8,0.2152,1090.85
P0108,2025-07,1,1,14,6,5.8,0.147,0.5706,28,0.4,6,0.2233,1098.12
P0108,2025-08,1,1,14,6,5.8,0.147,0.5706,26,0.08,4,0.1867,1065.26
P0108,2025-09,1,1,14,6,5.8,0.147,0.5706,31,0.48,4,0.2651,1135.64
P0108,2025-10,1,1,14,6,5.8,0.147,0.5706,27,0.18,8,0.2061,1082.68
P0108,2025-11,1,1,14,6,5.8,0.147,0.5706,30,0.56,9,0.2326,1106.47
P0108,2025-12,1,1,14,6,5.8,0.147,0.5706,28,0.22,8,0.2398,1112.93
P0109,2024-01,0,0,34,4,22.95,0.309,0.7707,25,1.77,3,0.2103,1748.05
P0109,2024-02,0,0,34,4,22.95,0.309,0.7707,26,1.82,3,0.2132,1752.24
P0109,2024-03,0,0,34,4,22.95,0.309,0.7707,27,1.89,4,0.1509,1662.26
P0109,2024-04,0,0,34,4,22.95,0.309,0.7707,22,1.78,5,0.1471,1656.77
P0109,2024-05,0,0,34,4,22.95,0.309,0.7707,27,1.77,5,0.1505,1661.68
P0109,2024-06,0,0,34,4,22.95,0.309,0.7707,25,1.24,3,0.1264,1626.87
P0109,2024-07,0,0,34,4,22.95,0.309,0.7707,27,1.74,5,0.1405,1647.24
P0109,2024-08,0,0,34,4,22.95,0.309,0.7707,29,1.71,4,0.1766,1699.38
P0109,2024-09,0,0,34,4,22.95,0.309,0.7707,27,1.87,5,0.1795,1703.56
P0109,2024-10,0,0,34,4,22.95,0.309,0.7707,27,1.89,6,0.1565,1670.34
P0109,2024-11,0,0,34,4,22.95,0.309,0.7707,28,1.94,5,0.1268,1627.45
P0109,2024-12,0,0,34,4,22.95,0.309,0.7707,29,2.13,4,0.178,1701.4
P0109,2025-01,0,0,34,4,22.95,0.309,0.7707,28,1.83,4,0.2115,1749.78
P0109,2025-02,0,0,34,4,22.95,0.309,0.7707,30,1.87,5,0.1446,1653.16
P0109,2025-03,0,0,34,4,22.95,0.309,0.7707,27,1.71,7,0.1521,1663.99
P0109,2025-04,0,0,34,4,22.95,0.309,0.7707,32,1.77,6,0.2334,1781.41
P0109,2025-05,0,0,34,4,22.95,0.309,0.7707,32,1.94,6,0.1891,1717.43
P0109,2025-06,0,0,34,4,22.95,0.309,0.7707,34,1.81,6,0.2247,1768.85
P0109,2025-07,0,0,34,4,22.95,0.309,0.7707,30,1.74,6,0.1766,1699.38
P0109,2025-08,0,0,34,4,22.95,0.309,0.7707,32,2.11,7,0.2355,1784.45
P0109,2025-09,0,0,34,4,22.95,0.309,0.7707,32,1.77,6,0.1705,1690.56
P0109,2025-10,0,0,34,4,22.95,0.309,0.7707,32,2.1,6,0.204,1738.95
P0109,2025-11,0,0,34,4,22.95,0.309,0.7707,30,2.01,7,0.1859,1712.81
P0109,2025-12,0,0,34,4,22.95,0.309,0.7707,31,1.59,6,0.2272,1772.46
P0110,2024-01,0,0,46,10,24.62,0.258,0.8551,31,1.48,5,0.1581,3150.67
P0110,2024-02,0,0,46,10,24.62,0.258,0.8551,32,1.54,5,0.2188,3315.81
P0110,2024-03,0,0,46,10,24.62,0.258,0.8551,31,1.55,4,0.1354,3088.91
P0110,2024-04,0,0,46,10,24.62,0.258,0.8551,31,1.47,7,0.211,3294.59
P0110,2024-05,0,0,46,10,24.62,0.258,0.8551,31,1.6,7,0.2216,3323.42
P0110,2024-06,0,0,46,10,24.62,0.258,0.8551,26,1.44,5,0.1431,3109.86
P0110,2024-07,0,0,46,10,24.62,0.258,0.8551,34,1.48,5,0.2694,3453.47
P0110,2024-08,0,0,46,10,24.62,0.258,0.8551,32,1.44,7,0.2189,3316.08
P0110,2024-09,0,0,46,10,24.62,0.258,0.8551,32,1.37,5,0.1657,3171.35
P0110,2024-10,0,0,46,10,24.62,0.258,0.8551,33,1.71,4,0.1671,3175.15
P0110,2024-11,0,0,46,10,24.62,0.258,0.8551,40,1.4,3,0.2625,3434.69
P0110,2024-12,0,0,46,10,24.62,0.258,0.8551,33,1.27,5,0.1461,3118.02
P0110,2025-01,0,0,46,10,24.62,0.258,0.8551,31,1.29,2,0.1819,3215.42
P0110,2025-02,0,0,46,10,24.62,0.258,0.8551,37,1.37,8,0.195,3251.06
P0110,2025-03,0,0,46,10,24.62,0.258,0.8551,37,1.49,2,0.2168,3310.37
P0110,2025-04,0,0,46,10,24.62,0.258,0.8551,35,1.81,6,0.175,3196.65
P0110,2025-05,0,0,46,10,24.62,0.258,0.8551,35,1.42,4,0.2913,3513.05
P0110,2025-06,0,0,46,10,24.62,0.258,0.8551,35,1.42,5,0.1551,3142.51
P0110,2025-07,0,0,46,10,24.62,0.258,0.8551,34,1.4,2,0.1538,3138.97
P0110,2025-08,0,0,46,10,24.62,0.258,0.8551,34,1.33,2,0.1971,3256.77
P0110,2025-09,0,0,46,10,24.62,0.258,0.8551,33,1.71,8,0.1845,3222.49
P0110,2025-10,0,0,46,10,24.62,0.258,0.8551,38,1.33,6,0.1901,3237.73
P0110,2025-11,0,0,46,10,24.62,0.258,0.8551,36,1.68,5,0.2157,3307.37
P0110,2025-12,0,0,46,10,24.62,0.258,0.8551,37,1.57,5,0.227,3338.11
P0111,2024-01,1,0,8,9,5.56,-0.014,0.5546,25,0.33,4,0.127,1200.45
P0111,2024-02,1,0,8,9,5.56,-0.014,0.5546,27,0.24,5,0.0913,1162.42
P0111,2024-03,1,0,8,9,5.56,-0.014,0.5546,26,0.05,2,0.1524,1227.5
P0111,2024-04,1,0,8,9,5.56,-0.014,0.5546,28,0.51,5,0.1586,1234.11
P0111,2024-05,1,0,8,9,5.56,-0.014,0.5546,29,0.16,5,0.1728,1249.23
P0111,2024-06,1,0,8,9,5.56,-0.014,0.5546,26,0.54,2,0.1162,1188.94
P0111,2024-07,1,0,8,9,5.56,-0.014,0.5546,27,0.2,1,0.1125,1185.0
P0111,2024-08,1,0,8,9,5.56,-0.014,0.5546,27,0.07,4,0.1049,1176.91
P0111,2024-09,1,0,8,9,5.56,-0.014,0.5546,24,0.84,6,0.1473,1222.07
P0111,2024-10,1,0,8,9,5.56,-0.014,0.5546,26,0.43,3,0.2149,1294.08
P0111,2024-11,1,1,8,9,5.56,-0.014,0.5546,31,0.05,9,0.261,1343.18
P0111,2024-12,1,1,8,9,5.56,-0.014,0.5546,29,0.13,4,0.2285,1308.56
P0111,2025-01,1,1,8,9,5.56,-0.014,0.5546,27,0.32,6,0.1811,1258.07
P0111,2025-02,1,1,8,9,5.56,-0.014,0.5546,30,0.17,9,0.1689,1245.08
P0111,2025-03,1,1,8,9,5.56,-0.014,0.5546,31,0.13,10,0.2474,1328.69
P0111,2025-04,1,1,8,9,5.56,-0.014,0.5546,30,0.63,8,0.2581,1340.09
P0111,2025-05,1,1,8,9,5.56,-0.014,0.5546,29,0.25,9,0.1942,1272.03
P0111,2025-06,1,1,8,9,5.56,-0.014,0.5546,30,0.52,8,0.198,1276.07
P0111,2025-07,1,1,8,9,5.56,-0.014,0.5546,26,0.05,4,0.2061,1284.7
P0111,2025-08,1,1,8,9,5.56,-0.014,0.5546,29,0.05,9,0.1723,1248.7
P0111,2025-09,1,1,8,9,5.56,-0.014,0.5546,28,0.39,9,0.2014,1279.7
P0111,2025-10,1,1,8,9,5.56,-0.014,0.5546,28,0.11,7,0.1822,1259.24
P0111,2025-11,1,1,8,9,5.56,-0.014,0.5546,30,0.31,8,0.1917,1269.36
P0111,2025-12,1,1,8,9,5.56,-0.014,0.5546,31,0.53,8,0.1966,1274.58
P0112,2024-01,1,0,13,4,16.22,0.024,0.5702,20,1.54,5,0.1529,1740.88
P0112,2024-02,1,0,13,4,16.22,0.024,0.5702,25,1.56,2,0.1486,1734.39
P0112,2024-03,1,0,13,4,16.22,0.024,0.5702,25,1.15,4,0.1678,1763.38
P0112,2024-04,1,0,13,4,16.22,0.024,0.5702,21,1.46,3,0.1028,1665.23
P0112,2024-05,1,0,13,4,16.22,0.024,0.5702,26,1.71,4,0.1469,1731.82
P0112,2024-06,1,0,13,4,16.22,0.024,0.5702,24,1.2,3,0.1348,1713.55
P0112,2024-07,1,0,13,4,16.22,0.024,0.5702,24,1.39,3,0.1066,1670.97
P0112,2024-08,1,0,13,4,16.22,0.024,0.5702,23,1.58,4,0.1921,1800.07
P0112,2024-09,1,0,13,4,16.22,0.024,0.5702,23,1.56,4,0.1608,1752.81
P0112,2024-10,1,0,13,4,16.22,0.024,0.5702,23,1.64,5,0.1327,1710.38
P0112,2024-11,1,0,13,4,16.22,0.024,0.5702,24,1.15,4,0.1875,1793.12
P0112,2024-12,1,0,13,4,16.22,0.024,0.5702,23,1.15,1,0.1556,1744.96
P0112,2025-01,1,0,13,4,16.22,0.024,0.5702,26,1.29,1,0.1251,1698.9
P0112,2025-02,1,1,13,4,16.22,0.024,0.5702,26,1.41,8,0.2414,1874.51
P0112,2025-03,1,1,13,4,16.22,0.024,0.5702,24,1.51,9,0.2403,1872.85
P0112,2025-04,1,1,13,4,16.22,0.024,0.5702,25,1.59,7,0.204,1818.04
P0112,2025-05,1,1,13,4,16.22,0.024,0.5702,26,1.5,7,0.1887,1794.94
P0112,2025-06,1,1,13,4,16.22,0.024,0.5702,28,1.61,9,0.2331,1861.98
P0112,2025-07,1,1,13,4,16.22,0.024,0.5702,29,1.26,10,0.2537,1893.09
P0112,2025-08,1,1,13,4,16.22,0.024,0.5702,31,1.24,8,0.2502,1887.8
P0112,2025-09,1,1,13,4,16.22,0.024,0.5702,27,1.28,10,0.162,1754.62
P0112,2025-10,1,1,13,4,16.22,0.024,0.5702,25,1.3,7,0.2216,1844.62
P0112,2025-11,1,1,13,4,16.22,0.024,0.5702,26,1.8,11,0.2165,1836.91
P0112,2025-12,1,1,13,4,16.22,0.024,0.5702,29,1.54,7,0.2231,1846.88
P0113,2024-01,0,0,17,7,5.41,0.239,0.6386,31,0.39,3,0.1727,3315.15
P0113,2024-02,0,0,17,7,5.41,0.239,0.6386,35,0.17,3,0.1755,3323.07
P0113,2024-03,0,0,17,7,5.41,0.239,0.6386,30,0.08,4,0.1638,3289.99
P0113,2024-04,0,0,17,7,5.41,0.239,0.6386,31,0.13,2,0.1085,3133.66
P0113,2024-05,0,0,17,7,5.41,0.239,0.6386,33,0.75,3,0.1665,3297.63
P0113,2024-06,0,0,17,7,5.41,0.239,0.6386,30,0.2,4,0.1615,3283.49
P0113,2024-07,0,0,17,7,5.41,0.239,0.6386,31,0.42,3,0.1749,3321.37
P0113,2024-08,0,0,17,7,5.41,0.239,0.6386,29,0.35,0,0.2361,3494.38
P0113,2024-09,0,0,17,7,5.41,0.239,0.6386,33,0.17,3,0.1723,3314.02
P0113,2024-10,0,0,17,7,5.41,0.239,0.6386,34,0.09,2,0.176,3324.48
P0113,2024-11,0,0,17,7,5.41,0.239,0.6386,33,0.46,3,0.1772,3327.87
P0113,2024-12,0,0,17,7,5.41,0.239,0.6386,34,0.05,2,0.199,3389.5
P0113,2025-01,0,0,17,7,5.41,0.239,0.6386,36,0.32,5,0.2103,3421.45
P0113,2025-02,0,0,17,7,5.41,0.239,0.6386,36,0.14,7,0.164,3290.56
P0113,2025-03,0,0,17,7,5.41,0.239,0.6386,33,0.05,4,0.1478,3244.76
P0113,2025-04,0,0,17,7,5.41,0.239,0.6386,34,0.05,1,0.1262,3183.7
P0113,2025-05,0,0,17,7,5.41,0.239,0.6386,36,0.27,4,0.1913,3367.73
P0113,2025-06,0,0,17,7,5.41,0.239,0.6386,39,0.07,2,0.23,3477.14
P0113,2025-07,0,0,17,7,5.41,0.239,0.6386,38,0.18,3,0.2002,3392.89
P0113,2025-08,0,0,17,7,5.41,0.239,0.6386,36,0.39,3,0.1863,3353.6
P0113,2025-09,0,0,17,7,5.41,0.239,0.6386,34,0.32,4,0.1569,3270.49
P0113,2025-10,0,0,17,7,5.41,0.239,0.6386,42,0.05,3,0.1991,3389.78
P0113,2025-11,0,0,17,7,5.41,0.239,0.6386,38,0.4,5,0.1482,3245.89
P0113,2025-12,0,0,17,7,5.41,0.239,0.6386,38,0.26,1,0.2099,3420.31
P0114,2024-01,0,0,18,8,3.77,0.23,0.6401,21,2.22,5,0.1125,2803.04
P0114,2024-02,0,0,18,8,3.77,0.23,0.6401,19,2.51,7,0.1552,2910.63
P0114,2024-03,0,0,18,8,3.77,0.23,0.6401,20,2.22,6,0.111,2799.26
P0114,2024-04,0,0,18,8,3.77,0.23,0.6401,20,2.18,3,0.1001,2771.8
P0114,2024-05,0,0,18,8,3.77,0.23,0.6401,20,2.22,6,0.1537,2906.85
P0114,2024-06,0,0,18,8,3.77,0.23,0.6401,22,2.32,6,0.1119,2801.53
P0114,2024-07,0,0,18,8,3.77,0.23,0.6401,21,2.37,7,0.1485,2893.75
P0114,2024-08,0,0,18,8,3.77,0.23,0.6401,22,2.31,4,0.1219,2826.73
P0114,2024-09,0,0,18,8,3.77,0.23,0.6401,22,2.26,6,0.1871,2991.01
P0114,2024-10,0,0,18,8,3.77,0.23,0.6401,23,2.66,3,0.1739,2957.75
P0114,2024-11,0,0,18,8,3.77,0.23,0.6401,22,2.49,7,0.1535,2906.35
P0114,2024-12,0,0,18,8,3.77,0.23,0.6401,19,2.52,3,0.1664,2938.85
P0114,2025-01,0,0,18,8,3.77,0.23,0.6401,23,2.07,6,0.1297,2846.38
P0114,2025-02,0,0,18,8,3.77,0.23,0.6401,28,2.1,7,0.1672,2940.87
P0114,2025-03,0,0,18,8,3.77,0.23,0.6401,22,2.3,4,0.1611,2925.5
P0114,2025-04,0,0,18,8,3.77,0.23,0.6401,25,2.6,7,0.1913,3001.59
P0114,2025-05,0,0,18,8,3.77,0.23,0.6401,23,2.2,3,0.1912,3001.34
P0114,2025-06,0,0,18,8,3.77,0.23,0.6401,24,2.8,5,0.1333,2855.45
P0114,2025-07,0,0,18,8,3.77,0.23,0.6401,27,2.32,5,0.1575,2916.43
P0114,2025-08,0,0,18,8,3.77,0.23,0.6401,25,2.17,8,0.2063,3039.38
P0114,2025-09,0,0,18,8,3.77,0.23,0.6401,24,2.33,6,0.1741,2958.25
P0114,2025-10,0,0,18,8,3.77,0.23,0.6401,26,2.54,5,0.1466,2888.96
P0114,2025-11,0,0,18,8,3.77,0.23,0.6401,23,2.42,6,0.2019,3028.3
P0114,2025-12,0,0,18,8,3.77,0.23,0.6401,24,2.37,6,0.1993,3021.74
P0116,2024-01,1,0,16,1,22.78,0.041,0.5782,13,2.31,5,0.0495,3102.45
P0116,2024-02,1,0,16,1,22.78,0.041,0.5782,11,2.48,3,0.139,3367.02
P0116,2024-03,1,0,16,1,22.78,0.041,0.5782,13,1.7,4,0.0718,3168.37
P0116,2024-04,1,0,16,1,22.78,0.041,0.5782,15,2.41,5,0.1675,3451.27
P0116,2024-05,1,0,16,1,22.78,0.041,0.5782,11,2.38,5,0.0956,3238.73
P0116,2024-06,1,0,16,1,22.78,0.041,0.5782,10,2.3,6,0.0995,3250.25
P0116,2024-07,1,0,16,1,22.78,0.041,0.5782,13,2.12,5,0.1729,3467.23
P0116,2024-08,1,0,16,1,22.78,0.041,0.5782,14,2.4,5,0.1429,3378.55
P0116,2024-09,1,0,16,1,22.78,0.041,0.5782,16,2.41,5,0.1173,3302.87
P0116,2024-10,1,0,16,1,22.78,0.041,0.5782,13,2.61,5,0.1282,3335.09
P0116,2024-11,1,0,16,1,22.78,0.041,0.5782,16,2.58,5,0.0918,3227.49
P0116,2024-12,1,0,16,1,22.78,0.041,0.5782,16,2.07,6,0.1773,3480.24
P0116,2025-01,1,0,16,1,22.78,0.041,0.5782,15,2.33,5,0.1489,3396.29
P0116,2025-02,1,0,16,1,22.78,0.041,0.5782,11,2.25,4,0.1094,3279.52
P0116,2025-03,1,1,16,1,22.78,0.041,0.5782,18,1.91,8,0.2009,3550.0
P0116,2025-04,1,1,16,1,22.78,0.041,0.5782,14,2.42,9,0.1641,3441.22
P0116,2025-05,1,1,16,1,22.78,0.041,0.5782,14,2.36,8,0.207,3568.04
P0116,2025-06,1,1,16,1,22.78,0.041,0.5782,18,2.76,9,0.1794,3486.45
P0116,2025-07,1,1,16,1,22.78,0.041,0.5782,18,2.06,7,0.1805,3489.7
P0116,2025-08,1,1,16,1,22.78,0.041,0.5782,17,2.49,10,0.1916,3522.51
P0116,2025-09,1,1,16,1,22.78,0.041,0.5782,16,2.37,10,0.2069,3567.74
P0116,2025-10,1,1,16,1,22.78,0.041,0.5782,18,2.2,7,0.1808,3490.59
P0116,2025-11,1,1,16,1,22.78,0.041,0.5782,18,2.19,10,0.1857,3505.07
P0116,2025-12,1,1,16,1,22.78,0.041,0.5782,17,2.48,9,0.2119,3582.52
P0117,2024-01,1,0,11,8,3.62,0.097,0.5686,4,0.52,0,0.0085,2387.19
P0117,2024-02,1,0,11,8,3.62,0.097,0.5686,5,0.76,5,0.0263,2429.32
P0117,2024-03,1,0,11,8,3.62,0.097,0.5686,3,0.98,3,0.0803,2557.15
P0117,2024-04,1,0,11,8,3.62,0.097,0.5686,1,0.95,0,0.0006,2368.49
P0117,2024-05,1,0,11,8,3.62,0.097,0.5686,4,0.85,2,0.0488,2482.58
P0117,2024-06,1,0,11,8,3.62,0.097,0.5686,9,0.92,1,0.0694,2531.34
P0117,2024-07,1,0,11,8,3.62,0.097,0.5686,3,0.78,0,0.0352,2450.39
P0117,2024-08,1,0,11,8,3.62,0.097,0.5686,6,0.86,0,0.0371,2454.89
P0117,2024-09,1,0,11,8,3.62,0.097,0.5686,4,1.12,1,0.0614,2512.41
P0117,2024-10,1,0,11,8,3.62,0.097,0.5686,4,0.55,2,0.0456,2475.01
P0117,2024-11,1,0,11,8,3.62,0.097,0.5686,6,0.78,2,0.0688,2529.92
P0117,2024-12,1,0,11,8,3.62,0.097,0.5686,4,0.89,2,0.0245,2425.06
P0117,2025-01,1,0,11,8,3.62,0.097,0.5686,7,0.82,0,0.0349,2449.68
P0117,2025-02,1,0,11,8,3.62,0.097,0.5686,6,0.98,1,-0.0232,2312.15
P0117,2025-03,1,0,11,8,3.62,0.097,0.5686,7,1.24,3,0.0394,2460.33
P0117,2025-04,1,0,11,8,3.62,0.097,0.5686,5,0.69,3,0.0656,2522.35
P0117,2025-05,1,1,11,8,3.62,0.097,0.5686,8,0.97,7,0.1305,2675.97
P0117,2025-06,1,1,11,8,3.62,0.097,0.5686,5,0.93,9,0.158,2741.07
P0117,2025-07,1,1,11,8,3.62,0.097,0.5686,5,0.79,7,0.0895,2578.92
P0117,2025-08,1,1,11,8,3.62,0.097,0.5686,7,1.46,4,0.0981,2599.28
P0117,2025-09,1,1,11,8,3.62,0.097,0.5686,5,1.08,7,0.101,2606.14
P0117,2025-10,1,1,11,8,3.62,0.097,0.5686,10,1.09,6,0.1658,2759.53
P0117,2025-11,1,1,11,8,3.62,0.097,0.5686,10,1.3,5,0.1757,2782.96
P0117,2025-12,1,1,11,8,3.62,0.097,0.5686,8,1.02,4,0.0617,2513.12
P0120,2024-01,0,0,2,4,7.28,-0.029,0.4412,30,2.21,6,0.1904,268.7
P0120,2024-02,0,0,2,4,7.28,-0.029,0.4412,27,1.83,2,0.1696,264.0
P0120,2024-03,0,0,2,4,7.28,-0.029,0.4412,29,2.19,7,0.183,267.03
P0120,2024-04,0,0,2,4,7.28,-0.029,0.4412,25,2.27,6,0.1575,261.27
P0120,2024-05,0,0,2,4,7.28,-0.029,0.4412,26,1.98,4,0.1066,249.78
P0120,2024-06,0,0,2,4,7.28,-0.029,0.4412,25,2.43,7,0.2267,276.89
P0120,2024-07,0,0,2,4,7.28,-0.029,0.4412,26,2.04,2,0.1597,261.77
P0120,2024-08,0,0,2,4,7.28,-0.029,0.4412,28,2.24,5,0.196,269.96
P0120,2024-09,0,0,2,4,7.28,-0.029,0.4412,30,2.0,5,0.1682,263.69
P0120,2024-10,0,0,2,4,7.28,-0.029,0.4412,28,2.1,7,0.2188,275.11
P0120,2024-11,0,0,2,4,7.28,-0.029,0.4412,27,1.92,6,0.2094,272.99
P0120,2024-12,0,0,2,4,7.28,-0.029,0.4412,27,1.99,5,0.2306,277.77
P0120,2025-01,0,0,2,4,7.28,-0.029,0.4412,28,2.27,7,0.1919,269.04
P0120,2025-02,0,0,2,4,7.28,-0.029,0.4412,28,2.7,7,0.2411,280.14
P0120,2025-03,0,0,2,4,7.28,-0.029,0.4412,32,1.99,5,0.2132,273.84
P0120,2025-04,0,0,2,4,7.28,-0.029,0.4412,34,2.2,8,0.1762,265.49
P0120,2025-05,0,0,2,4,7.28,-0.029,0.4412,31,2.24,5,0.2502,282.2
P0120,2025-06,0,0,2,4,7.28,-0.029,0.4412,31,1.86,4,0.1426,257.91
P0120,2025-07,0,0,2,4,7.28,-0.029,0.4412,34,2.04,7,0.2199,275.36
P0120,2025-08,0,0,2,4,7.28,-0.029,0.4412,32,2.05,6,0.1985,270.53
P0120,2025-09,0,0,2,4,7.28,-0.029,0.4412,32,2.14,5,0.1415,257.66
P0120,2025-10,0,0,2,4,7.28,-0.029,0.4412,30,2.49,6,0.2339,278.52
P0120,2025-11,0,0,2,4,7.28,-0.029,0.4412,32,2.29,8,0.1827,266.96
P0120,2025-12,0,0,2,4,7.28,-0.029,0.4412,33,2.0,5,0.2044,271.86
P0121,2024-01,0,0,22,1,21.6,0.306,0.6996,25,0.13,1,0.1009,774.82
P0121,2024-02,0,0,22,1,21.6,0.306,0.6996,25,0.16,2,0.1254,792.07
P0121,2024-03,0,0,22,1,21.6,0.306,0.6996,31,0.07,1,0.2031,846.75
P0121,2024-04,0,0,22,1,21.6,0.306,0.6996,26,0.38,1,0.1485,808.33
P0121,2024-05,0,0,22,1,21.6,0.306,0.6996,27,0.07,3,0.1077,779.61
P0121,2024-06,0,0,22,1,21.6,0.306,0.6996,28,0.37,2,0.1445,805.51
P0121,2024-07,0,0,22,1,21.6,0.306,0.6996,28,0.38,5,0.1112,782.07
P0121,2024-08,0,0,22,1,21.6,0.306,0.6996,27,0.47,2,0.1278,793.76
P0121,2024-09,0,0,22,1,21.6,0.306,0.6996,29,0.05,0,0.1385,801.29
P0121,2024-10,0,0,22,1,21.6,0.306,0.6996,32,0.48,4,0.1838,833.17
P0121,2024-11,0,0,22,1,21.6,0.306,0.6996,27,0.18,0,0.1448,805.72
P0121,2024-12,0,0,22,1,21.6,0.306,0.6996,29,0.72,3,0.1502,809.52
P0121,2025-01,0,0,22,1,21.6,0.306,0.6996,29,0.05,4,0.0836,762.65
P0121,2025-02,0,0,22,1,21.6,0.306,0.6996,30,0.09,4,0.1241,791.15
P0121,2025-03,0,0,22,1,21.6,0.306,0.6996,30,0.12,4,0.1788,829.65
P0121,2025-04,0,0,22,1,21.6,0.306,0.6996,29,0.43,4,0.1074,779.4
P0121,2025-05,0,0,22,1,21.6,0.306,0.6996,26,0.23,5,0.0801,760.19
P0121,2025-06,0,0,22,1,21.6,0.306,0.6996,30,0.47,3,0.1787,829.58
P0121,2025-07,0,0,22,1,21.6,0.306,0.6996,30,0.49,7,0.1872,835.56
P0121,2025-08,0,0,22,1,21.6,0.306,0.6996,27,0.27,0,0.1305,795.66
P0121,2025-09,0,0,22,1,21.6,0.306,0.6996,29,0.37,5,0.1141,784.11
P0121,2025-10,0,0,22,1,21.6,0.306,0.6996,34,0.48,4,0.2015,845.63
P0121,2025-11,0,0,22,1,21.6,0.306,0.6996,32,0.08,5,0.1479,807.9
P0121,2025-12,0,0,22,1,21.6,0.306,0.6996,33,0.25,4,0.1327,797.21
P0122,2024-01,0,0,37,10,15.71,0.196,0.7752,13,1.65,4,0.0879,2129.79
P0122,2024-02,0,0,37,10,15.71,0.196,0.7752,14,2.3,6,0.1513,2253.91
P0122,2024-03,0,0,37,10,15.71,0.196,0.7752,13,1.91,4,0.0847,2123.53
P0122,2024-04,0,0,37,10,15.71,0.196,0.7752,13,2.07,3,0.1687,2287.98
P0122,2024-05,0,0,37,10,15.71,0.196,0.7752,14,2.43,5,0.0849,2123.92
P0122,2024-06,0,0,37,10,15.71,0.196,0.7752,13,1.84,4,0.1068,2166.79
P0122,2024-07,0,0,37,10,15.71,0.196,0.7752,14,1.65,3,0.1038,2160.92
P0122,2024-08,0,0,37,10,15.71,0.196,0.7752,16,1.74,5,0.1762,2302.66
P0122,2024-09,0,0,37,10,15.71,0.196,0.7752,15,2.09,4,0.101,2155.44
P0122,2024-10,0,0,37,10,15.71,0.196,0.7752,14,1.83,5,0.1178,2188.33
P0122,2024-11,0,0,37,10,15.71,0.196,0.7752,15,2.0,4,0.1191,2190.87
P0122,2024-12,0,0,37,10,15.71,0.196,0.7752,15,2.06,3,0.1158,2184.41
P0122,2025-01,0,0,37,10,15.71,0.196,0.7752,18,2.11,7,0.0684,2091.62
P0122,2025-02,0,0,37,10,15.71,0.196,0.7752,17,2.15,5,0.1411,2233.94
P0122,2025-03,0,0,37,10,15.71,0.196,0.7752,21,2.02,5,0.1667,2284.06
P0122,2025-04,0,0,37,10,15.71,0.196,0.7752,17,1.67,3,0.0873,2128.62
P0122,2025-05,0,0,37,10,15.71,0.196,0.7752,17,1.76,5,0.1845,2318.91
P0122,2025-06,0,0,37,10,15.71,0.196,0.7752,21,1.92,5,0.1441,2239.82
P0122,2025-07,0,0,37,10,15.71,0.196,0.7752,16,1.95,6,0.1349,2221.81
P0122,2025-08,0,0,37,10,15.71,0.196,0.7752,20,2.03,2,0.1464,2244.32
P0122,2025-09,0,0,37,10,15.71,0.196,0.7752,17,1.86,6,0.1115,2175.99
P0122,2025-10,0,0,37,10,15.71,0.196,0.7752,18,2.28,7,0.1225,2197.53
P0122,2025-11,0,0,37,10,15.71,0.196,0.7752,19,1.66,5,0.1483,2248.04
P0122,2025-12,0,0,37,10,15.71,0.196,0.7752,18,2.06,4,0.1011,2155.63
P0124,2024-01,0,0,38,6,14.34,0.424,0.7821,28,0.35,3,0.136,2812.55
P0124,2024-02,0,0,38,6,14.34,0.424,0.7821,25,0.09,2,0.1384,2818.5
P0124,2024-03,0,0,38,6,14.34,0.424,0.7821,28,0.28,4,0.1527,2853.9
P0124,2024-04,0,0,38,6,14.34,0.424,0.7821,20,0.25,6,0.144,2832.36
P0124,2024-05,0,0,38,6,14.34,0.424,0.7821,22,0.2,3,0.1245,2784.08
P0124,2024-06,0,0,38,6,14.34,0.424,0.7821,25,0.05,1,0.1232,2780.86
P0124,2024-07,0,0,38,6,14.34,0.424,0.7821,23,0.19,1,0.0495,2598.39
P0124,2024-08,0,0,38,6,14.34,0.424,0.7821,29,0.05,0,0.2176,3014.58
P0124,2024-09,0,0,38,6,14.34,0.424,0.7821,21,0.34,3,0.1002,2723.92
P0124,2024-10,0,0,38,6,14.34,0.424,0.7821,23,0.19,1,0.1212,2775.91
P0124,2024-11,0,0,38,6,14.34,0.424,0.7821,28,0.3,3,0.0965,2714.76
P0124,2024-12,0,0,38,6,14.34,0.424,0.7821,24,0.31,2,0.1327,2804.38
P0124,2025-01,0,0,38,6,14.34,0.424,0.7821,27,0.32,4,0.1175,2766.75
P0124,2025-02,0,0,38,6,14.34,0.424,0.7821,26,0.24,2,0.1044,2734.32
